,band,ccdVisitId,coord_ra,coord_dec,objectId,psfFlux,psfFluxErr,psfMag,ccdVisitId2,band2,expMidptMJD,zeroPoint
5239,z,903752130,53.9046137,-37.3252014,1566258711813454641,339913.7743227,943.9131409,17.571578090372796,903752130,z,60898.3886642,31.4638
5240,z,187559187,53.9046137,-37.3252014,1566258711813454641,340846.1136572,923.8316723,17.568604133706536,187559187,z,59827.2940512,31.4607
5241,z,1197650003,53.9046137,-37.3252014,1566258711813454641,341867.5572641,944.1813095,17.565355277912754,1197650003,z,61334.1436552,31.4621
5242,y,708493154,53.9046137,-37.3252014,1566258711813454641,358167.929218,1733.6170216,17.51478325997519,708493154,y,60626.0920262,30.6278
5243,y,1134303003,53.9046137,-37.3252014,1566258711813454641,357044.3263705,1957.3458866,17.51819465927769,1134303003,y,61247.4156652,30.5907
5244,y,708492094,53.9046137,-37.3252014,1566258711813454641,360014.3936805,1706.9093014,17.50920033856059,708492094,y,60626.0915752,30.6323
5245,y,190491133,53.9046137,-37.3252014,1566258711813454641,353958.7252179,1687.9855796,17.52761844419541,190491133,y,59835.3453042,30.6353
5246,y,190503060,53.9046137,-37.3252014,1566258711813454641,357075.2252129,1705.3900455,17.51810070304354,190503060,y,59835.3508072,30.6349
5247,y,407951022,53.9046137,-37.3252014,1566258711813454641,357838.2932287,1829.8467913,17.51578296568176,407951022,y,60159.3595622,30.6282
5248,i,682772095,53.9046137,-37.3252014,1566258711813454641,313480.891498,683.76593,17.659472317066403,682772095,i,60591.1680632,31.8493
5249,i,1231900123,53.9046137,-37.3252014,1566258711813454641,317010.6413471,717.5457442,17.647315398077403,1231900123,i,61394.1597092,31.8497
5250,i,682802173,53.9046137,-37.3252014,1566258711813454641,314597.7430166,684.2647603,17.655610993529702,682802173,i,60591.1817822,31.8519
5251,i,682801183,53.9046137,-37.3252014,1566258711813454641,313728.8302714,680.8273189,17.65861392438682,682801183,i,60591.1813342,31.8508
5252,i,491554037,53.9046137,-37.3252014,1566258711813454641,313360.8535856,780.9370107,17.659888146133472,491554037,i,60301.2091872,31.843
5253,i,491591071,53.9046137,-37.3252014,1566258711813454641,324673.9969761,788.3285365,17.62138123117603,491591071,i,60301.2272762,31.8439
5254,i,491550109,53.9046137,-37.3252014,1566258711813454641,316215.6076707,769.5746869,17.650041745260186,491550109,i,60301.2073952,31.8466
5255,i,397322106,53.9046137,-37.3252014,1566258711813454641,315966.3241167,742.9874039,17.650898005713852,397322106,i,60142.3976912,31.8278
5256,i,457722122,53.9046137,-37.3252014,1566258711813454641,315287.9667575,725.9253101,17.653231510416493,457722122,i,60241.2371772,31.849
5257,i,976411175,53.9046137,-37.3252014,1566258711813454641,313095.559801,757.2163795,17.660807728335527,976411175,i,61017.2944912,31.8466
5258,i,457721037,53.9046137,-37.3252014,1566258711813454641,315157.3463105,730.617471,17.653681412564957,457721037,i,60241.2366842,31.845
5259,i,1165740182,53.9046137,-37.3252014,1566258711813454641,312801.5166846,762.6300864,17.661827874595087,1165740182,i,61286.2800522,31.8318
5260,i,1197821094,53.9046137,-37.3252014,1566258711813454641,315714.2888601,720.9447834,17.651764405004464,1197821094,i,61334.2307122,31.8479
5261,i,230598137,53.9046137,-37.3252014,1566258711813454641,313986.4791262,716.0114475,17.65772263274141,230598137,i,59898.0381502,31.8397
5262,i,945622024,53.9046137,-37.3252014,1566258711813454641,314865.8912249,694.5237966,17.654685957610972,945622024,i,60964.1613882,31.8494
5263,i,1165703150,53.9046137,-37.3252014,1566258711813454641,313909.1402284,781.7871059,17.657990096438283,1165703150,i,61286.2633312,31.8282
5264,i,230590168,53.9046137,-37.3252014,1566258711813454641,314215.0818129,706.5897881,17.65693243341736,230590168,i,59898.0344672,31.8449
5265,i,945636143,53.9046137,-37.3252014,1566258711813454641,314477.7043551,697.9580181,17.656025348669097,945636143,i,60964.1682932,31.8484
5266,i,945665147,53.9046137,-37.3252014,1566258711813454641,313215.0612918,691.0662432,17.66039340645661,945665147,i,60964.1817682,31.8488
5267,i,1165834002,53.9046137,-37.3252014,1566258711813454641,313503.6697365,739.8905695,17.659393427856813,1165834002,i,61286.3231572,31.8391
5268,i,433993060,53.9046137,-37.3252014,1566258711813454641,314424.2604017,698.1227227,17.656209879926827,433993060,i,60201.2587182,31.8476
5269,i,491595007,53.9046137,-37.3252014,1566258711813454641,315567.3758973,815.14778,17.652269753835085,491595007,i,60301.2290652,31.8356
5270,i,1165819178,53.9046137,-37.3252014,1566258711813454641,314519.7151795,750.6629937,17.655880315727167,1165819178,i,61286.3162692,31.8342
5271,i,263452093,53.9046137,-37.3252014,1566258711813454641,313886.8843209,809.7158709,17.6580670769976,263452093,i,59946.1855822,31.8342
5272,i,1197855022,53.9046137,-37.3252014,1566258711813454641,312226.9745905,704.2994546,17.663823947852954,1197855022,i,61334.2488512,31.8506
5273,i,1209191164,53.9046137,-37.3252014,1566258711813454641,313243.137663,706.6285365,17.66029608621152,1209191164,i,61360.2183872,31.843
5274,g,697806158,53.9046137,-37.3252014,1566258711813454641,63816.8923019,233.5731886,19.38766087128223,697806158,g,60610.1032752,32.3374
5275,g,697807111,53.9046137,-37.3252014,1566258711813454641,60976.6874234,229.4185146,19.43709043126534,697807111,g,60610.1037232,32.3387
5276,g,697805028,53.9046137,-37.3252014,1566258711813454641,142347.2712224,355.7991838,18.516627134506702,697805028,g,60610.1028282,32.3398
5277,g,697845024,53.9046137,-37.3252014,1566258711813454641,26480.1997485,149.868233,20.34269685799926,697845024,g,60610.1239602,32.3377
5278,g,1154227004,53.9046137,-37.3252014,1566258711813454641,142756.788614,359.3636513,18.513508075700056,1154227004,g,61269.3285422,32.3378
5279,g,909003165,53.9046137,-37.3252014,1566258711813454641,141656.5040569,362.0642294,18.52190870091438,909003165,g,60904.4001102,32.3389
5280,g,697843122,53.9046137,-37.3252014,1566258711813454641,141714.1142559,354.8810476,18.52146723326998,697843122,g,60610.1230652,32.3388
5281,g,680302017,53.9046137,-37.3252014,1566258711813454641,142055.0716429,358.2056434,18.518858141262207,680302017,g,60588.2259032,32.3374
5282,g,183912136,53.9046137,-37.3252014,1566258711813454641,143251.6980605,367.6249056,18.509750553350223,183912136,g,59823.3559162,32.3286
5283,g,997114096,53.9046137,-37.3252014,1566258711813454641,141600.9260736,371.8280551,18.522334765850452,997114096,g,61050.1544282,32.3191
5284,g,1148186164,53.9046137,-37.3252014,1566258711813454641,142339.5328165,367.294184,18.516686159844973,1148186164,g,61262.3246592,32.3284
5285,g,1206436028,53.9046137,-37.3252014,1566258711813454641,142453.7499542,366.3055871,18.515815284752364,1206436028,g,61356.1039832,32.3317
5286,g,1148140080,53.9046137,-37.3252014,1566258711813454641,142382.5668798,369.8842487,18.516357954616307,1148140080,g,61262.3026192,32.3245
5287,g,694819078,53.9046137,-37.3252014,1566258711813454641,96463.1925238,295.7369607,18.939095922163116,694819078,g,60606.2052502,32.3296
5288,i,654456122,53.9046137,-37.3252014,1566258711813454641,313341.1692187,713.7078138,17.659956350891207,654456122,i,60549.2690042,31.8415
5289,i,230775105,53.9046137,-37.3252014,1566258711813454641,313316.5664897,686.2554408,17.660041603404988,230775105,i,59898.1235702,31.8511
5290,i,1029771078,53.9046137,-37.3252014,1566258711813454641,315128.7798302,721.4640998,17.653779830285544,1029771078,i,61097.0504382,31.8495
5291,i,1157692043,53.9046137,-37.3252014,1566258711813454641,313620.7341329,713.8837487,17.658988082269392,1157692043,i,61274.4037322,31.8391
5292,i,457749020,53.9046137,-37.3252014,1566258711813454641,312719.3271726,730.5213834,17.66211319243931,457749020,i,60241.2512982,31.8478
5293,g,661688078,53.9046137,-37.3252014,1566258711813454641,142278.6311994,359.9633019,18.51715080405945,661688078,g,60559.3192852,32.3371
5294,g,466279166,53.9046137,-37.3252014,1566258711813454641,141606.4479012,376.3775236,18.522292427629818,466279166,g,60260.2135662,32.307
5295,g,1225454021,53.9046137,-37.3252014,1566258711813454641,142327.3539368,363.4610968,18.51677906176822,1225454021,g,61384.1599652,32.3341
5296,g,430094080,53.9046137,-37.3252014,1566258711813454641,140984.6231404,371.7328155,18.52707063058569,430094080,g,60196.2559072,32.3159
5297,g,661683150,53.9046137,-37.3252014,1566258711813454641,140806.795129,358.7041625,18.528440965686826,661683150,g,60559.3167892,32.3391
5298,r,1006056097,53.9046137,-37.3252014,1566258711813454641,254041.6052248,590.6538342,17.887737879317623,1006056097,r,61066.0908322,32.1342
5299,r,722449158,53.9046137,-37.3252014,1566258711813454641,255511.111512,525.6587299,17.88147552195998,722449158,r,60648.0843522,32.1776
5300,r,676838187,53.9046137,-37.3252014,1566258711813454641,254420.7583549,528.9354157,17.886118643022925,676838187,r,60584.2231012,32.1756
5301,r,1006057012,53.9046137,-37.3252014,1566258711813454641,254099.1853514,589.7823675,17.88749181826702,1006057012,r,61066.0912952,32.1359
5302,r,694242180,53.9046137,-37.3252014,1566258711813454641,253560.7763016,549.1892072,17.88979481815541,694242180,r,60605.3128792,32.1764
5303,r,694230080,53.9046137,-37.3252014,1566258711813454641,251840.4266768,542.4722334,17.897186383809014,694230080,r,60605.3070032,32.1778
5304,r,257797099,53.9046137,-37.3252014,1566258711813454641,256151.1606484,527.4644125,17.878759179870684,257797099,r,59937.1203282,32.1754
5305,r,722485173,53.9046137,-37.3252014,1566258711813454641,255259.4725877,524.1195255,17.88254533107291,722485173,r,60648.1017902,32.1778
5306,r,694253006,53.9046137,-37.3252014,1566258711813454641,254245.8609389,552.1028175,17.886865271391883,694253006,r,60605.3180132,32.1762
5307,r,1171833021,53.9046137,-37.3252014,1566258711813454641,254141.6474142,554.589764,17.887310397979448,1171833021,r,61303.2565182,32.1625
5308,r,1006042126,53.9046137,-37.3252014,1566258711813454641,254326.5203268,586.3836781,17.886520876683647,1006042126,r,61066.0840342,32.1394
5309,r,715981183,53.9046137,-37.3252014,1566258711813454641,255002.0800499,534.9184485,17.88364069253757,715981183,r,60636.1090052,32.1699
5310,r,759524064,53.9046137,-37.3252014,1566258711813454641,252599.8981171,518.7609171,17.893917072369277,759524064,r,60701.1128672,32.1785
5311,r,671874098,53.9046137,-37.3252014,1566258711813454641,253851.7903463,550.1222923,17.88854942322499,671874098,r,60578.3772532,32.1616
5312,r,909788107,53.9046137,-37.3252014,1566258711813454641,254887.2037753,540.2020113,17.884129917694747,909788107,r,60905.3112342,32.1629
5313,r,909810109,53.9046137,-37.3252014,1566258711813454641,254512.4838236,541.6495973,17.885727276709662,909810109,r,60905.3211232,32.1606
5314,r,759480179,53.9046137,-37.3252014,1566258711813454641,255413.2797994,520.3635129,17.881891315120175,759480179,r,60701.0925112,32.1765
5315,r,676792170,53.9046137,-37.3252014,1566258711813454641,254885.8272925,533.727829,17.884135781077546,676792170,r,60584.2017582,32.1723
5316,r,716045027,53.9046137,-37.3252014,1566258711813454641,252220.3149619,525.9303359,17.895549840793795,716045027,r,60636.1383252,32.175
5317,r,716004070,53.9046137,-37.3252014,1566258711813454641,252696.4578257,528.5203446,17.893502114408108,716004070,r,60636.1194772,32.1731
5318,r,909768056,53.9046137,-37.3252014,1566258711813454641,254119.1492128,543.2509518,17.88740651836481,909768056,r,60905.3022762,32.1586
5319,r,398408040,53.9046137,-37.3252014,1566258711813454641,253406.427688,535.7578128,17.890455933437817,398408040,r,60143.4190072,32.166
5320,r,676790066,53.9046137,-37.3252014,1566258711813454641,254340.526466,534.1839959,17.886461085224703,676790066,r,60584.2008602,32.1702
5321,r,1185010139,53.9046137,-37.3252014,1566258711813454641,253310.5676035,518.8866456,17.890866729864783,1185010139,r,61318.2632992,32.1784
5322,i,713065100,53.9046137,-37.3252014,1566258711813454641,315243.0883487,807.1063407,17.65338606620858,713065100,i,60632.1231922,31.8312
5323,i,929479030,53.9046137,-37.3252014,1566258711813454641,313954.3397718,704.802833,17.657833773344635,929479030,i,60943.2212432,31.8444
5324,i,713097054,53.9046137,-37.3252014,1566258711813454641,314876.0043174,805.4870472,17.654651085703136,713097054,i,60632.1377672,31.8352
5325,i,665807130,53.9046137,-37.3252014,1566258711813454641,313528.6197532,694.0927626,17.65930702357777,665807130,i,60568.3745372,31.8506
5326,i,641071145,53.9046137,-37.3252014,1566258711813454641,313517.236411,693.9390826,17.659346444320725,641071145,i,60534.3162152,31.8495
5327,i,211530048,53.9046137,-37.3252014,1566258711813454641,314067.4152819,756.8458758,17.657442799065397,211530048,i,59866.3493772,31.8438
5328,i,713064183,53.9046137,-37.3252014,1566258711813454641,315857.5987355,809.6919602,17.65127167654093,713064183,i,60632.1227432,31.8296
5329,i,641070096,53.9046137,-37.3252014,1566258711813454641,315756.7598529,696.3074652,17.651618357787576,641070096,i,60534.3157692,31.8487
5330,i,930373069,53.9046137,-37.3252014,1566258711813454641,315548.4507086,692.8257358,17.652334869497516,930373069,i,60944.2177512,31.8507
5331,i,421725086,53.9046137,-37.3252014,1566258711813454641,311457.0056507,690.8499036,17.666504740067204,421725086,i,60180.3442432,31.8492
5332,i,635800121,53.9046137,-37.3252014,1566258711813454641,313021.8071473,712.4971539,17.6610635140106,635800121,i,60528.3212082,31.8417
5333,i,930322160,53.9046137,-37.3252014,1566258711813454641,314530.92541,695.3144446,17.655841618196845,930322160,i,60944.1939502,31.8503
5334,i,930350167,53.9046137,-37.3252014,1566258711813454641,314836.8792956,695.8059897,17.654786002595714,930350167,i,60944.2069962,31.8496
5335,i,635794022,53.9046137,-37.3252014,1566258711813454641,313641.2295687,709.4243455,17.65891713061609,635794022,i,60528.3185222,31.8422
5336,r,193248150,53.9046137,-37.3252014,1566258711813454641,253578.4894788,547.6907835,17.889718973750952,193248150,r,59839.3822912,32.172
5337,i,1030633005,53.9046137,-37.3252014,1566258711813454641,315105.072938,804.340215,17.653861512445467,1030633005,i,61098.0670662,31.8341
5338,i,953495176,53.9046137,-37.3252014,1566258711813454641,315230.1045577,718.264382,17.653430784912324,953495176,i,60976.0904852,31.8427
5339,i,1000787007,53.9046137,-37.3252014,1566258711813454641,312906.0355607,760.2247789,17.661465149457726,1000787007,i,61059.0748012,31.804
5340,r,694199065,53.9046137,-37.3252014,1566258711813454641,254215.2674212,546.1420041,17.886995926374084,694199065,r,60605.2924562,32.1766
5341,r,694202144,53.9046137,-37.3252014,1566258711813454641,254500.425485,543.6139188,17.885778718135015,694202144,r,60605.2938202,32.1759
5342,r,193234071,53.9046137,-37.3252014,1566258711813454641,256292.6218246,548.134326,17.8781597403625,193234071,r,59839.3757942,32.1762
5343,i,924124106,53.9046137,-37.3252014,1566258711813454641,312841.5538038,694.3175816,17.661688914373325,924124106,i,60937.2812362,31.8494
5344,i,211545010,53.9046137,-37.3252014,1566258711813454641,315880.0752845,747.7722677,17.65119441788114,211545010,i,59866.3562322,31.8482
5345,i,953549152,53.9046137,-37.3252014,1566258711813454641,313342.7483658,714.1157162,17.659950879114668,953549152,i,60976.1173642,31.8438
5346,i,924091043,53.9046137,-37.3252014,1566258711813454641,315937.8557223,699.4647115,17.65099583436414,924091043,i,60937.2661172,31.847
5347,i,1217230031,53.9046137,-37.3252014,1566258711813454641,314746.6391776,747.5837534,17.65509724633393,1217230031,i,61371.2988972,31.8505
5348,i,924092111,53.9046137,-37.3252014,1566258711813454641,316766.2425815,702.9392518,17.648152767215002,924092111,i,60937.2665662,31.8472
5349,u,914652039,53.9046137,-37.3252014,1566258711813454641,30092.8349697,449.6647434,20.203842241375902,914652039,u,60911.2847242,30.4668
5350,u,433037044,53.9046137,-37.3252014,1566258711813454641,30104.9715464,439.5183021,20.203404447321063,433037044,u,60200.2375272,30.4695
5351,u,963215035,53.9046137,-37.3252014,1566258711813454641,30111.8882702,478.9672377,20.203155024235773,963215035,u,60997.1027942,30.4467
5352,u,1168215050,53.9046137,-37.3252014,1566258711813454641,30622.3940936,431.1884143,20.184902146684653,1168215050,u,61297.2448552,30.4771
5353,u,949036017,53.9046137,-37.3252014,1566258711813454641,29806.0105908,430.4806476,20.21424037142007,949036017,u,60970.1808932,30.4732
5354,u,1188221073,53.9046137,-37.3252014,1566258711813454641,29961.7615803,436.1585691,20.208581640472715,1188221073,u,61322.1516032,30.4722
5355,u,914673046,53.9046137,-37.3252014,1566258711813454641,29746.7530802,444.0680228,20.21640107873003,914673046,u,60911.2944582,30.4671
5356,u,235058070,53.9046137,-37.3252014,1566258711813454641,29922.9066721,443.9493034,20.20999055489827,235058070,u,59904.0744052,30.4703
5357,r,212069080,53.9046137,-37.3252014,1566258711813454641,253250.2729079,549.3812651,17.891125194906063,212069080,r,59867.2140262,32.1767
5358,r,212845188,53.9046137,-37.3252014,1566258711813454641,255910.316452,524.7444349,17.879780515373213,212845188,r,59868.1949692,32.1759
5359,u,700209077,53.9046137,-37.3252014,1566258711813454641,30383.2525093,406.032091,20.193414342539853,700209077,u,60613.1076282,30.481
5360,u,760256105,53.9046137,-37.3252014,1566258711813454641,30613.9589104,417.6633802,20.185201262598735,760256105,u,60702.0948402,30.4808
5361,u,1222553167,53.9046137,-37.3252014,1566258711813454641,29650.9778339,411.4822506,20.219902449605573,1222553167,u,61380.1219712,30.4806
5362,y,443128088,53.9046137,-37.3252014,1566258711813454641,355609.7595203,1847.7485202,17.522565821394252,443128088,y,60215.2361642,30.6273
5363,y,390564064,53.9046137,-37.3252014,1566258711813454641,356372.9723038,1685.0409567,17.52023810182652,390564064,y,60132.4194892,30.6346
5364,y,390558088,53.9046137,-37.3252014,1566258711813454641,352877.3719704,1673.6308237,17.530940473988622,390558088,y,60132.4168072,30.6344
5365,y,879109135,53.9046137,-37.3252014,1566258711813454641,354921.8827585,1883.2494312,17.524668058349192,879109135,y,60870.3930022,30.6204
5366,y,938253017,53.9046137,-37.3252014,1566258711813454641,356171.7206458,1911.8939826,17.520851414140346,938253017,y,60955.2132902,30.6227
